city,district,feeder,outage_count,high_impact_count,avg_duration_min,max_duration_min,total_affected_customer,total_ens_kwh,force_majeure_count,risk_score
Ankara,Gölbaşı,ANK-GÖL-FDR-038,4,2,125.75,266,2847,8599.53,0,17.77
Konya,Ilgın,KON-ILG-FDR-038,4,2,173.5,432,3169,4462.37,0,17.77
Eskişehir,Sivrihisar,ESK-SIV-FDR-006,2,2,209.5,377,2123,7461.68,0,17.76
Konya,Seydişehir,KON-SEY-FDR-054,1,1,352.0,352,848,7492.03,0,17.75
Kayseri,Yahyalı,KAY-YAH-FDR-027,2,2,92.0,141,4356,5531.19,0,17.74
Kayseri,Develi,KAY-DEV-FDR-060,3,1,193.67,326,2660,8707.4,0,17.73
Ankara,Altındağ,ANK-ALT-FDR-019,3,3,332.67,340,467,3081.53,0,17.7
Konya,Seydişehir,KON-SEY-FDR-035,3,2,127.33,182,3186,7522.39,0,17.7
Ankara,Pursaklar,ANK-PUR-FDR-035,2,2,263.0,367,1906,4966.12,0,17.69
Eskişehir,Alpu,ESK-ALP-FDR-051,1,1,353.0,353,1297,5468.28,0,17.67
Konya,Meram,KON-MER-FDR-044,3,2,202.0,410,3036,3569.82,0,17.67
Ankara,Sincan,ANK-SIN-FDR-054,6,3,113.0,365,2555,6296.58,0,17.65
Konya,Akşehir,KON-AKS-FDR-030,3,3,275.33,455,796,5051.85,0,17.63
Ankara,Altındağ,ANK-ALT-FDR-013,6,3,164.0,371,2363,3971.53,0,17.63
Sivas,Suşehri,SIV-SUS-FDR-041,3,3,242.67,328,1238,5180.37,0,17.6
Konya,Cihanbeyli,KON-CIH-FDR-031,4,2,64.0,141,5246,2369.6,0,17.6
Kayseri,İncesu,KAY-INC-FDR-002,4,3,177.75,247,1610,7072.93,0,17.59
Sivas,Kangal,SIV-KAN-FDR-012,3,3,96.67,219,3629,4369.17,0,17.59
Eskişehir,İnönü,ESK-INÖ-FDR-047,2,1,314.0,591,1168,7591.01,0,17.55
Eskişehir,Tepebaşı,ESK-TEP-FDR-002,3,2,23.0,49,5848,2787.79,0,17.53
Ankara,Sincan,ANK-SIN-FDR-056,2,2,235.0,338,2018,5803.37,0,17.49
Ankara,Sincan,ANK-SIN-FDR-023,5,4,244.4,327,732,2778.49,0,17.44
Ankara,Altındağ,ANK-ALT-FDR-002,4,2,156.0,494,3885,1967.29,0,17.43
Konya,Ilgın,KON-ILG-FDR-028,2,2,161.0,308,3691,3438.66,0,17.43
Sivas,Yıldızeli,SIV-YIL-FDR-025,3,2,217.33,495,2154,5707.37,0,17.43
Kayseri,Yahyalı,KAY-YAH-FDR-059,4,3,98.5,344,4243,958.75,0,17.42
Kayseri,Yeşilhisar,KAY-YES-FDR-042,4,3,244.25,490,1141,4581.73,0,17.4
Sivas,Kangal,SIV-KAN-FDR-050,4,2,57.25,110,4969,3490.14,0,17.4
Kayseri,Yeşilhisar,KAY-YES-FDR-058,5,2,179.4,369,1961,7637.94,0,17.37
Kayseri,Pınarbaşı,KAY-PIN-FDR-023,3,2,176.0,270,2160,7935.21,0,17.32
Eskişehir,Tepebaşı,ESK-TEP-FDR-060,5,3,218.2,407,1148,5457.87,0,17.32
Sivas,Hafik,SIV-HAF-FDR-026,6,2,96.33,254,3457,6017.01,0,17.31
Kayseri,Melikgazi,KAY-MEL-FDR-058,6,2,75.0,162,3626,6590.7,0,17.3
Kayseri,Talas,KAY-TAL-FDR-026,1,1,402.0,402,705,3971.78,0,17.21
Eskişehir,Seyitgazi,ESK-SEY-FDR-015,3,2,168.33,303,3211,3965.38,0,17.2
Kayseri,Talas,KAY-TAL-FDR-020,4,3,152.5,217,2422,4479.83,0,17.16
Kayseri,Kocasinan,KAY-KOC-FDR-037,2,2,107.0,143,3762,5801.69,0,17.13
Kayseri,Pınarbaşı,KAY-PIN-FDR-040,3,2,104.0,237,2951,8710.79,0,17.13
Sivas,Zara,SIV-ZAR-FDR-031,3,2,236.67,313,1514,6471.42,0,17.11
Sivas,Gemerek,SIV-GEM-FDR-042,5,2,125.8,337,3222,5247.79,0,17.09
Kayseri,Melikgazi,KAY-MEL-FDR-010,4,2,168.0,321,2047,7850.77,0,17.06
Sivas,Hafik,SIV-HAF-FDR-010,5,2,103.2,249,2978,7507.29,0,17.06
Sivas,Gürün,SIV-GÜR-FDR-023,4,2,63.75,93,4878,2734.14,0,17.04
Ankara,Mamak,ANK-MAM-FDR-003,3,3,191.0,222,1553,5852.45,1,17.01
Sivas,Gürün,SIV-GÜR-FDR-015,4,2,181.75,458,2685,4384.78,0,17.01
Ankara,Keçiören,ANK-KEÇ-FDR-053,3,2,198.0,278,1513,8553.48,0,16.99
Konya,Akşehir,KON-AKS-FDR-012,4,2,37.25,82,5424,2052.39,0,16.99
Ankara,Yenimahalle,ANK-YEN-FDR-030,4,2,127.25,293,2684,7592.89,0,16.98
Ankara,Sincan,ANK-SIN-FDR-002,6,3,161.33,483,2161,3609.32,0,16.97
Ankara,Mamak,ANK-MAM-FDR-001,4,2,242.75,589,1931,3626.74,0,16.96
Konya,Karatay,KON-KAR-FDR-001,4,3,120.0,286,2819,4436.41,0,16.96
Ankara,Polatlı,ANK-POL-FDR-014,5,4,170.8,320,1548,2963.68,0,16.95
Sivas,Divriği,SIV-DIV-FDR-018,7,2,60.57,160,4039,4568.37,0,16.93
Sivas,Zara,SIV-ZAR-FDR-005,3,2,153.33,331,3714,2275.29,0,16.92
Sivas,Zara,SIV-ZAR-FDR-048,1,1,442.0,442,329,2470.27,0,16.9
Kayseri,Develi,KAY-DEV-FDR-057,3,3,283.0,351,811,3048.08,0,16.89
Konya,Kulu,KON-KUL-FDR-009,6,2,71.0,270,4187,3667.74,0,16.84
Sivas,Yıldızeli,SIV-YIL-FDR-020,2,2,264.5,342,1335,5440.72,0,16.83
Eskişehir,İnönü,ESK-INÖ-FDR-033,6,3,161.17,287,2050,3796.51,0,16.83
Konya,Ereğli,KON-ERE-FDR-035,2,1,228.5,310,2179,7209.82,0,16.82
Sivas,Zara,SIV-ZAR-FDR-043,3,2,239.67,438,1627,5222.37,0,16.81
Sivas,Kangal,SIV-KAN-FDR-058,5,3,209.4,352,1336,4161.12,0,16.78
Kayseri,Yeşilhisar,KAY-YES-FDR-014,3,3,228.33,411,1398,3758.41,0,16.78
Konya,Selçuklu,KON-SEL-FDR-025,3,2,194.0,365,1857,6951.81,0,16.76
Ankara,Gölbaşı,ANK-GÖL-FDR-048,4,2,167.5,258,2136,6888.3,0,16.74
Konya,Seydişehir,KON-SEY-FDR-058,3,3,271.0,278,713,3839.83,0,16.73
Eskişehir,Seyitgazi,ESK-SEY-FDR-001,2,1,62.0,99,5536,3514.34,0,16.69
Kayseri,Melikgazi,KAY-MEL-FDR-056,4,3,193.0,275,1406,5161.34,0,16.68
Sivas,Suşehri,SIV-SUS-FDR-045,3,3,96.33,272,3711,2191.42,0,16.66
Kayseri,İncesu,KAY-INC-FDR-055,4,2,185.75,340,2149,5560.22,0,16.65
Sivas,Suşehri,SIV-SUS-FDR-026,5,3,86.0,145,3172,3913.72,0,16.63
Konya,Seydişehir,KON-SEY-FDR-039,1,1,246.0,246,1902,7306.17,0,16.59
Konya,Cihanbeyli,KON-CIH-FDR-017,3,2,138.33,282,3084,5020.1,0,16.58
Ankara,Çankaya,ANK-ÇAN-FDR-018,2,1,236.5,369,1336,9613.91,0,16.57
Eskişehir,Beylikova,ESK-BEY-FDR-060,4,2,161.75,245,2159,6778.28,0,16.56
Ankara,Çankaya,ANK-ÇAN-FDR-019,2,2,269.5,382,1261,4849.01,0,16.53
Konya,Akşehir,KON-AKS-FDR-011,5,3,128.4,319,2334,4491.39,0,16.52
Konya,Meram,KON-MER-FDR-018,4,2,139.25,288,3020,4579.44,0,16.51
Kayseri,İncesu,KAY-INC-FDR-033,4,2,149.75,300,2950,4069.2,0,16.43
Kayseri,Talas,KAY-TAL-FDR-033,4,3,215.5,291,1262,3886.15,0,16.43
Konya,Ilgın,KON-ILG-FDR-029,4,1,100.75,343,2686,11000.56,0,16.39
Eskişehir,Çifteler,ESK-ÇIF-FDR-011,2,1,114.5,162,2777,10748.79,0,16.36
Ankara,Pursaklar,ANK-PUR-FDR-057,3,2,75.33,190,3525,6554.5,0,16.34
Sivas,Gürün,SIV-GÜR-FDR-058,5,2,187.6,499,1262,7840.06,0,16.32
Ankara,Mamak,ANK-MAM-FDR-011,3,2,256.33,452,1132,5216.6,0,16.31
Eskişehir,Beylikova,ESK-BEY-FDR-032,2,2,151.5,298,2975,4595.83,0,16.29
Sivas,Şarkışla,SIV-SAR-FDR-032,1,1,332.0,332,1226,4175.99,0,16.25
Ankara,Keçiören,ANK-KEÇ-FDR-021,3,2,169.33,340,2213,5973.5,0,16.24
Kayseri,Tomarza,KAY-TOM-FDR-059,3,3,224.0,294,1069,4190.53,0,16.2
Ankara,Mamak,ANK-MAM-FDR-039,5,2,107.4,275,3262,4340.31,0,16.17
Sivas,Merkez,SIV-MER-FDR-026,3,3,223.0,283,1068,4174.73,0,16.16
Eskişehir,İnönü,ESK-INÖ-FDR-014,8,3,103.62,270,2556,2833.25,0,16.14
Ankara,Altındağ,ANK-ALT-FDR-051,3,2,301.67,448,643,4062.97,0,16.12
Eskişehir,Sivrihisar,ESK-SIV-FDR-013,3,1,189.33,304,2053,8077.64,0,16.07
Ankara,Polatlı,ANK-POL-FDR-011,2,1,203.5,378,2337,6527.73,0,16.04
Ankara,Yenimahalle,ANK-YEN-FDR-036,3,2,106.0,215,3384,4692.77,0,16.04
Kayseri,Melikgazi,KAY-MEL-FDR-026,6,2,124.0,433,2225,6738.51,0,16.04
Sivas,Yıldızeli,SIV-YIL-FDR-001,3,2,159.33,277,2096,6625.1,0,16.03
Kayseri,Bünyan,KAY-BÜN-FDR-026,5,2,117.2,239,2789,5343.79,0,16.02
Konya,Seydişehir,KON-SEY-FDR-001,3,3,206.33,323,1867,1675.57,0,16.01
Ankara,Altındağ,ANK-ALT-FDR-017,2,2,270.5,299,891,5162.34,0,15.98
Kayseri,Tomarza,KAY-TOM-FDR-037,1,1,396.0,396,306,3471.41,0,15.98
Konya,Akşehir,KON-AKS-FDR-044,5,2,130.8,274,2220,6728.25,0,15.98
Eskişehir,Alpu,ESK-ALP-FDR-035,3,2,104.67,174,2722,7266.97,0,15.97
Kayseri,Tomarza,KAY-TOM-FDR-005,4,1,66.75,164,4086,6531.62,0,15.94
Kayseri,Tomarza,KAY-TOM-FDR-011,6,1,164.5,699,2120,7509.43,0,15.93
Kayseri,Talas,KAY-TAL-FDR-027,4,1,113.25,395,2341,10662.76,0,15.91
Konya,Kulu,KON-KUL-FDR-032,1,1,336.0,336,882,4574.01,0,15.88
Konya,Cihanbeyli,KON-CIH-FDR-023,7,3,138.0,283,1744,3902.78,0,15.83
Kayseri,Talas,KAY-TAL-FDR-051,5,3,219.6,348,912,3341.01,0,15.83
Kayseri,İncesu,KAY-INC-FDR-011,2,2,94.0,135,3624,4486.62,0,15.81
Sivas,Gürün,SIV-GÜR-FDR-056,4,1,45.5,145,5767,815.12,0,15.81
Konya,Seydişehir,KON-SEY-FDR-031,2,2,208.5,265,1655,5476.12,0,15.8
Eskişehir,Mahmudiye,ESK-MAH-FDR-015,3,2,142.67,325,3032,3286.8,0,15.74
Ankara,Etimesgut,ANK-ETI-FDR-060,3,2,94.67,219,3265,5175.62,0,15.71
Konya,Akşehir,KON-AKS-FDR-023,4,2,183.75,420,1952,4586.4,0,15.71
Ankara,Sincan,ANK-SIN-FDR-041,2,2,187.5,324,2664,2429.39,0,15.67
Konya,Akşehir,KON-AKS-FDR-042,1,1,302.0,302,1038,5563.44,0,15.67
Eskişehir,Mihalıççık,ESK-MIH-FDR-013,3,2,68.33,77,4009,3706.13,0,15.67
Konya,Ereğli,KON-ERE-FDR-012,2,2,246.5,283,1073,5188.37,0,15.64
Ankara,Sincan,ANK-SIN-FDR-055,2,2,189.5,215,1764,5793.75,0,15.61
Eskişehir,Sivrihisar,ESK-SIV-FDR-024,5,1,105.4,249,2755,8360.45,0,15.6
Konya,Selçuklu,KON-SEL-FDR-050,2,2,282.5,319,1004,3194.28,0,15.58
Eskişehir,Odunpazarı,ESK-ODU-FDR-025,4,1,152.0,355,2896,5448.24,0,15.58
Konya,Akşehir,KON-AKS-FDR-008,4,2,111.5,247,3126,3931.53,1,15.56
Eskişehir,Mihalıççık,ESK-MIH-FDR-054,4,1,190.25,349,1761,7645.32,0,15.55
Konya,Cihanbeyli,KON-CIH-FDR-005,4,3,184.0,244,1217,4087.11,0,15.5
Kayseri,Develi,KAY-DEV-FDR-046,4,2,107.5,230,2745,5570.48,0,15.5
Eskişehir,Tepebaşı,ESK-TEP-FDR-040,1,1,342.0,342,732,4053.13,0,15.5
Eskişehir,Mahmudiye,ESK-MAH-FDR-003,2,1,12.5,20,6282,1130.3,0,15.5
Eskişehir,Çifteler,ESK-ÇIF-FDR-047,3,2,112.33,321,3887,1101.57,0,15.44
Kayseri,Tomarza,KAY-TOM-FDR-019,4,3,148.25,288,2439,1190.75,0,15.42
Konya,Kulu,KON-KUL-FDR-033,3,3,97.67,204,2947,2648.84,0,15.4
Kayseri,Bünyan,KAY-BÜN-FDR-005,1,1,11.0,11,6242,1649.67,0,15.39
Ankara,Polatlı,ANK-POL-FDR-040,5,2,120.2,270,3108,2620.38,0,15.38
Ankara,Polatlı,ANK-POL-FDR-016,4,1,115.75,292,2688,7969.53,0,15.33
Eskişehir,Seyitgazi,ESK-SEY-FDR-058,2,2,194.5,313,1961,4108.39,0,15.31
Sivas,Şarkışla,SIV-SAR-FDR-048,2,2,252.0,332,1158,3785.17,0,15.27
Konya,Cihanbeyli,KON-CIH-FDR-056,4,1,104.75,156,3837,3863.4,0,15.25
Eskişehir,Sivrihisar,ESK-SIV-FDR-008,5,1,25.2,55,5020,3417.27,0,15.25
Eskişehir,Mahmudiye,ESK-MAH-FDR-051,7,1,95.29,143,3621,3775.2,0,15.24
Eskişehir,Sivrihisar,ESK-SIV-FDR-052,2,1,160.0,277,2436,6971.38,0,15.16
Sivas,Merkez,SIV-MER-FDR-050,2,2,112.0,113,2472,6643.82,0,15.13
Kayseri,Kocasinan,KAY-KOC-FDR-036,3,1,61.33,129,4624,3555.61,0,15.12
Eskişehir,Seyitgazi,ESK-SEY-FDR-017,3,2,73.67,98,3524,4213.28,0,15.11
Ankara,Mamak,ANK-MAM-FDR-054,3,2,274.0,435,528,4158.36,1,15.11
Sivas,Merkez,SIV-MER-FDR-013,3,1,85.33,174,4128,4061.06,0,15.1
Konya,Ilgın,KON-ILG-FDR-003,3,2,307.33,567,413,2405.01,0,15.0
Kayseri,Tomarza,KAY-TOM-FDR-004,4,2,155.25,236,1639,5974.78,0,14.92
Eskişehir,Mahmudiye,ESK-MAH-FDR-031,2,1,202.5,400,1355,8247.36,0,14.91
Konya,Selçuklu,KON-SEL-FDR-024,2,1,55.0,67,4428,4752.69,0,14.88
Sivas,Şarkışla,SIV-SAR-FDR-019,1,1,396.0,396,340,1125.27,0,14.87
Sivas,Suşehri,SIV-SUS-FDR-027,3,3,180.0,277,1769,1306.64,0,14.84
Ankara,Sincan,ANK-SIN-FDR-015,4,1,82.25,219,3023,7630.61,0,14.83
Ankara,Mamak,ANK-MAM-FDR-013,2,2,145.0,267,2014,5867.9,0,14.81
Konya,Ilgın,KON-ILG-FDR-046,2,2,220.5,278,1200,4524.82,0,14.78
Konya,Ilgın,KON-ILG-FDR-013,5,2,94.4,190,2925,3569.6,0,14.72
Sivas,Kangal,SIV-KAN-FDR-010,2,2,192.5,380,2132,2285.59,0,14.68
Sivas,Zara,SIV-ZAR-FDR-049,5,2,51.8,113,3921,2037.82,0,14.66
Konya,Meram,KON-MER-FDR-046,6,2,117.17,258,2028,5127.91,0,14.64
Konya,Akşehir,KON-AKS-FDR-001,2,2,57.5,92,3505,4651.87,0,14.56
Kayseri,Pınarbaşı,KAY-PIN-FDR-057,2,1,337.5,658,674,2093.16,0,14.52
Ankara,Yenimahalle,ANK-YEN-FDR-054,2,2,280.0,356,645,2646.77,0,14.51
Konya,Meram,KON-MER-FDR-045,4,1,68.0,162,4298,2644.9,0,14.46
Ankara,Yenimahalle,ANK-YEN-FDR-051,3,2,78.0,166,3493,2774.74,0,14.46
Kayseri,Yahyalı,KAY-YAH-FDR-034,1,1,176.0,176,2461,5024.93,0,14.46
Eskişehir,Sivrihisar,ESK-SIV-FDR-031,2,2,148.0,278,2562,2773.78,0,14.45
Sivas,Gürün,SIV-GÜR-FDR-016,4,1,155.25,431,1927,6768.93,0,14.4
Sivas,Gemerek,SIV-GEM-FDR-015,2,2,214.5,215,1053,4628.76,0,14.36
Sivas,Zara,SIV-ZAR-FDR-037,3,2,128.33,288,2252,4509.33,0,14.36
Kayseri,Pınarbaşı,KAY-PIN-FDR-029,2,2,100.0,187,3198,2878.49,0,14.34
Konya,Kulu,KON-KUL-FDR-010,5,1,91.8,171,2219,8737.58,0,14.31
Konya,Kulu,KON-KUL-FDR-055,4,1,136.0,214,2454,5634.56,0,14.31
Eskişehir,Çifteler,ESK-ÇIF-FDR-021,1,1,404.0,404,76,545.02,0,14.29
Ankara,Altındağ,ANK-ALT-FDR-001,1,1,296.0,296,563,4949.83,0,14.23
Konya,Beyşehir,KON-BEY-FDR-039,2,2,110.5,118,2107,6372.47,0,14.22
Kayseri,Bünyan,KAY-BÜN-FDR-035,1,1,377.0,377,309,1090.15,0,14.22
Ankara,Yenimahalle,ANK-YEN-FDR-008,4,2,147.5,222,1751,4574.94,0,14.21
Sivas,Kangal,SIV-KAN-FDR-030,5,2,81.4,181,2926,3287.95,0,14.19
Sivas,Divriği,SIV-DIV-FDR-041,2,1,266.0,440,1107,3993.94,0,14.19
Konya,Ereğli,KON-ERE-FDR-004,5,2,114.2,325,2392,3448.32,0,14.18
Sivas,Yıldızeli,SIV-YIL-FDR-046,2,2,129.5,229,2494,3607.0,0,14.18
Kayseri,Tomarza,KAY-TOM-FDR-035,3,1,172.67,294,1810,6183.55,0,14.14
Konya,Beyşehir,KON-BEY-FDR-047,3,1,160.33,211,2382,4489.39,0,14.07
Konya,Karatay,KON-KAR-FDR-044,2,1,244.5,396,1362,4014.17,0,14.07
Sivas,Merkez,SIV-MER-FDR-058,3,2,127.0,285,2712,2130.14,0,14.05
Kayseri,Talas,KAY-TAL-FDR-056,2,1,190.5,288,2039,4445.33,0,14.02
Ankara,Sincan,ANK-SIN-FDR-026,3,1,113.0,267,2837,5347.15,0,13.99
Ankara,Altındağ,ANK-ALT-FDR-040,3,2,134.67,219,1681,5685.18,0,13.99
Konya,Akşehir,KON-AKS-FDR-041,3,2,165.33,358,2203,1681.54,0,13.96
Kayseri,İncesu,KAY-INC-FDR-015,2,1,91.0,154,4365,996.07,0,13.96
Konya,Seydişehir,KON-SEY-FDR-047,1,1,53.0,53,4186,4416.51,0,13.92
Eskişehir,Beylikova,ESK-BEY-FDR-037,2,2,241.5,336,661,3653.9,0,13.89
Eskişehir,Mihalıççık,ESK-MIH-FDR-053,3,2,149.33,325,2166,2561.77,0,13.84
Ankara,Altındağ,ANK-ALT-FDR-057,3,3,251.33,320,239,998.91,0,13.77
Sivas,Hafik,SIV-HAF-FDR-028,4,1,23.25,48,4969,1204.03,0,13.74
Eskişehir,Mahmudiye,ESK-MAH-FDR-010,2,2,108.5,212,3075,1533.9,0,13.67
Ankara,Altındağ,ANK-ALT-FDR-008,3,1,56.33,136,4119,2970.84,0,13.66
Kayseri,Kocasinan,KAY-KOC-FDR-046,2,2,240.0,340,741,2963.88,0,13.66
Konya,Cihanbeyli,KON-CIH-FDR-020,4,1,112.5,166,2370,6066.05,0,13.65
Eskişehir,Seyitgazi,ESK-SEY-FDR-019,5,1,62.4,89,3265,4987.73,0,13.65
Ankara,Pursaklar,ANK-PUR-FDR-050,3,2,106.0,152,2120,4797.96,0,13.57
Ankara,Pursaklar,ANK-PUR-FDR-005,3,1,36.0,57,4382,2947.79,0,13.57
Konya,Akşehir,KON-AKS-FDR-036,2,1,75.5,140,3430,4815.62,0,13.53
Konya,Ilgın,KON-ILG-FDR-002,4,2,117.5,216,2105,3485.94,0,13.48
Eskişehir,Sivrihisar,ESK-SIV-FDR-005,1,1,224.0,224,1227,5046.04,0,13.45
Sivas,Gürün,SIV-GÜR-FDR-042,3,2,190.33,386,1484,2017.74,0,13.44
Eskişehir,İnönü,ESK-INÖ-FDR-048,2,1,125.0,142,2496,5381.31,0,13.43
Konya,Meram,KON-MER-FDR-007,3,2,245.67,414,708,1749.68,0,13.41
Kayseri,Pınarbaşı,KAY-PIN-FDR-022,3,2,188.33,302,1133,3362.58,0,13.35
Ankara,Mamak,ANK-MAM-FDR-007,8,1,93.0,264,2394,4402.63,1,13.28
Eskişehir,Çifteler,ESK-ÇIF-FDR-032,4,2,124.25,344,2050,2842.38,0,13.25
Eskişehir,Beylikova,ESK-BEY-FDR-044,4,2,175.5,413,1190,3107.43,0,13.2
Kayseri,İncesu,KAY-INC-FDR-024,2,1,82.5,145,2729,6499.31,0,13.18
Konya,Beyşehir,KON-BEY-FDR-003,2,1,314.5,480,558,1266.66,0,13.18
Eskişehir,Çifteler,ESK-ÇIF-FDR-039,5,1,68.4,133,3407,3132.89,0,13.18
Ankara,Sincan,ANK-SIN-FDR-060,4,1,174.25,380,1140,6226.01,0,13.12
Eskişehir,Odunpazarı,ESK-ODU-FDR-036,2,2,215.0,253,734,3284.8,0,13.06
Eskişehir,Çifteler,ESK-ÇIF-FDR-036,2,1,245.5,406,851,3970.89,0,13.05
Eskişehir,Tepebaşı,ESK-TEP-FDR-045,4,2,24.0,64,3674,1972.17,0,13.05
Ankara,Pursaklar,ANK-PUR-FDR-031,3,2,167.33,212,1249,3489.21,0,13.01
Ankara,Polatlı,ANK-POL-FDR-051,1,1,300.0,300,456,2662.62,0,12.99
Ankara,Polatlı,ANK-POL-FDR-041,3,1,121.67,182,1993,6172.89,0,12.97
Kayseri,Melikgazi,KAY-MEL-FDR-038,1,1,133.0,133,1809,7200.12,0,12.96
Konya,Ilgın,KON-ILG-FDR-004,2,2,229.0,237,590,2760.14,0,12.93
Ankara,Pursaklar,ANK-PUR-FDR-046,8,0,49.0,93,3674,4191.92,0,12.91
Konya,Karatay,KON-KAR-FDR-033,2,2,81.0,140,2856,2542.75,0,12.91
Eskişehir,Beylikova,ESK-BEY-FDR-024,4,2,205.0,473,1001,1467.25,0,12.89
Kayseri,Talas,KAY-TAL-FDR-006,5,1,50.8,62,3714,2324.89,0,12.86
Konya,Seydişehir,KON-SEY-FDR-057,3,2,61.0,153,3307,1193.66,0,12.79
Eskişehir,Odunpazarı,ESK-ODU-FDR-001,2,2,155.5,203,1571,2942.06,0,12.78
Kayseri,Develi,KAY-DEV-FDR-047,3,2,189.0,296,861,3240.61,0,12.76
Sivas,Merkez,SIV-MER-FDR-059,3,1,175.67,408,1435,4726.89,0,12.75
Sivas,Zara,SIV-ZAR-FDR-003,1,1,282.0,282,422,3338.76,0,12.72
Ankara,Mamak,ANK-MAM-FDR-030,2,1,167.5,305,1203,6560.8,0,12.71
Sivas,Gemerek,SIV-GEM-FDR-041,3,2,107.67,223,2091,3026.48,0,12.68
Kayseri,Kocasinan,KAY-KOC-FDR-038,4,1,200.25,587,1516,2231.05,0,12.66
Sivas,Hafik,SIV-HAF-FDR-040,6,1,59.17,107,3122,3107.32,1,12.57
Ankara,Sincan,ANK-SIN-FDR-031,3,2,166.33,264,1070,3246.41,0,12.5
Ankara,Etimesgut,ANK-ETI-FDR-024,4,2,106.75,206,2283,1344.85,0,12.44
Ankara,Mamak,ANK-MAM-FDR-035,5,1,21.8,71,3865,2534.59,0,12.4
Konya,Cihanbeyli,KON-CIH-FDR-016,4,2,153.5,205,1344,2214.96,0,12.4
Konya,Akşehir,KON-AKS-FDR-046,2,1,142.0,153,1906,4631.64,0,12.39
Ankara,Altındağ,ANK-ALT-FDR-053,2,1,254.5,457,854,1973.54,0,12.33
Kayseri,Develi,KAY-DEV-FDR-013,1,1,71.0,71,3755,1879.27,0,12.33
Eskişehir,Mahmudiye,ESK-MAH-FDR-012,4,1,97.5,135,2918,2093.99,0,12.31
Eskişehir,Mahmudiye,ESK-MAH-FDR-037,3,1,103.0,219,2011,5786.49,0,12.26
Ankara,Etimesgut,ANK-ETI-FDR-016,5,1,78.2,129,3040,2114.76,0,12.23
Konya,Meram,KON-MER-FDR-029,1,1,211.0,211,1231,3375.74,0,12.23
Sivas,Suşehri,SIV-SUS-FDR-031,2,1,101.5,144,3000,2228.07,0,12.16
Ankara,Altındağ,ANK-ALT-FDR-012,3,1,88.67,139,3072,2092.63,0,12.1
Sivas,Merkez,SIV-MER-FDR-020,3,2,96.0,243,2145,2253.65,0,12.05
Sivas,Yıldızeli,SIV-YIL-FDR-014,2,1,71.0,87,2955,3830.7,0,11.96
Kayseri,Kocasinan,KAY-KOC-FDR-016,1,1,215.0,215,1074,3227.44,0,11.96
Kayseri,Yahyalı,KAY-YAH-FDR-054,2,1,171.5,239,1279,4487.91,0,11.95
Kayseri,Pınarbaşı,KAY-PIN-FDR-017,3,1,156.33,331,1510,3987.56,0,11.95
Konya,Kulu,KON-KUL-FDR-046,3,2,201.33,350,614,1851.7,0,11.94
Konya,Ilgın,KON-ILG-FDR-026,2,2,144.0,243,1579,1912.92,0,11.93
Eskişehir,İnönü,ESK-INÖ-FDR-045,3,2,123.0,221,1726,2048.56,0,11.92
Sivas,Suşehri,SIV-SUS-FDR-040,2,2,125.0,213,1624,2697.65,0,11.85
Ankara,Keçiören,ANK-KEÇ-FDR-040,3,1,148.67,415,806,7024.4,0,11.83
Ankara,Keçiören,ANK-KEÇ-FDR-033,2,1,180.0,262,1175,4108.32,0,11.8
Sivas,Zara,SIV-ZAR-FDR-004,1,1,310.0,310,195,721.45,0,11.8
Sivas,Şarkışla,SIV-SAR-FDR-049,4,2,141.75,298,1434,1333.02,0,11.79
Kayseri,Bünyan,KAY-BÜN-FDR-029,3,2,97.0,261,2251,1218.94,0,11.77
Ankara,Gölbaşı,ANK-GÖL-FDR-029,2,1,123.0,213,1573,5830.31,0,11.75
Ankara,Yenimahalle,ANK-YEN-FDR-044,1,1,240.0,240,600,3174.78,0,11.74
Konya,Kulu,KON-KUL-FDR-058,3,2,33.33,47,2927,2221.85,0,11.71
Konya,Selçuklu,KON-SEL-FDR-041,5,1,72.8,158,2632,3004.72,0,11.7
Kayseri,Pınarbaşı,KAY-PIN-FDR-060,4,1,60.75,166,2264,5660.8,0,11.68
Konya,Karatay,KON-KAR-FDR-027,3,2,169.0,267,641,3128.1,0,11.67
Ankara,Etimesgut,ANK-ETI-FDR-044,4,1,145.75,332,1752,2502.86,0,11.63
Eskişehir,Beylikova,ESK-BEY-FDR-042,2,1,214.5,401,533,4251.14,0,11.63
Eskişehir,Tepebaşı,ESK-TEP-FDR-042,5,1,199.2,823,1199,929.54,0,11.59
Kayseri,Tomarza,KAY-TOM-FDR-056,2,1,84.5,121,2625,3467.89,0,11.52
Kayseri,Melikgazi,KAY-MEL-FDR-030,4,1,80.25,152,2886,1504.81,0,11.43
Kayseri,Develi,KAY-DEV-FDR-050,6,1,77.5,401,2386,2659.93,0,11.43
Ankara,Etimesgut,ANK-ETI-FDR-042,2,1,126.0,154,2158,2543.95,0,11.37
Konya,Beyşehir,KON-BEY-FDR-015,4,2,120.0,250,967,3532.21,0,11.3
Ankara,Altındağ,ANK-ALT-FDR-060,4,1,66.25,95,2382,4074.69,0,11.29
Konya,Beyşehir,KON-BEY-FDR-035,6,1,78.0,135,2195,3093.44,0,11.28
Konya,Cihanbeyli,KON-CIH-FDR-011,2,1,176.5,323,1289,2823.93,0,11.28
Sivas,Gemerek,SIV-GEM-FDR-045,2,1,186.5,205,1045,3085.65,0,11.23
