outage_id,city,district,feeder,transformer,network_element_type,outage_type,source,started_at,ended_at,duration_min,affected_customer_count,energy_not_supplied_kwh,cause,is_planned,is_force_majeure,storm_flag,wind_speed,precipitation_mm,high_impact
10234,Sivas,Gürün,SIV-GÜR-FDR-001,SIV-GÜR-TR-0021,Ayırıcı,unplanned,Mobile,2024-07-21 13:51:59,2024-07-21 18:12:59,261,553,4232.7,Kablo arızası,0,0,0,19.14,0.81,1
10235,Sivas,Divriği,SIV-DIV-FDR-027,SIV-DIV-TR-0283,Trafo,unplanned,Manual,2025-01-26 16:41:41,2025-01-26 17:11:41,30,553,118.3,Ekipman arızası,0,0,0,9.05,4.95,0
10236,Konya,Seydişehir,KON-SEY-FDR-038,KON-SEY-TR-0346,Kablo,unplanned,Mobile,2026-02-02 01:01:29,2026-02-02 01:13:29,12,412,51.74,Aşırı yüklenme,0,0,0,19.02,4.9,0
10237,Sivas,Gürün,SIV-GÜR-FDR-004,SIV-GÜR-TR-0352,Kesici,unplanned,OMS,2025-12-15 07:52:24,2025-12-15 08:55:24,63,754,377.35,Kuş / hayvan teması,0,0,0,3.32,1.99,0
10238,Eskişehir,Beylikova,ESK-BEY-FDR-053,ESK-BEY-TR-0333,Hücre,unplanned,Manual,2025-06-23 02:14:33,2025-06-23 02:26:33,12,598,178.11,Bakım çalışması,0,0,0,17.43,0.56,0
10239,Ankara,Altındağ,ANK-ALT-FDR-052,ANK-ALT-TR-0101,Direk,unplanned,SCADA,2025-05-06 21:19:31,2025-05-06 21:50:31,31,222,140.27,Hava muhalefeti,0,0,0,7.84,2.74,0
10240,Ankara,Çankaya,ANK-ÇAN-FDR-027,ANK-ÇAN-TR-0150,Kesici,planned,OSOS,2024-11-13 10:08:47,2024-11-13 11:23:47,75,152,143.13,Ekipman arızası,1,0,0,3.18,4.24,0
10241,Eskişehir,Sivrihisar,ESK-SIV-FDR-032,ESK-SIV-TR-0089,Dağıtım Merkezi,planned,OMS,2024-02-03 10:14:19,2024-02-03 16:27:19,373,3789,10760.23,Bakım çalışması,1,0,0,18.78,2.17,1
10242,Sivas,Gürün,SIV-GÜR-FDR-041,SIV-GÜR-TR-0157,Dağıtım Merkezi,unplanned,SCADA,2025-01-08 10:40:32,2025-01-08 13:55:32,195,6777,15249.8,Bakım çalışması,0,0,0,15.33,0.96,1
10243,Ankara,Çankaya,ANK-ÇAN-FDR-013,ANK-ÇAN-TR-0370,Kesici,planned,Manual,2024-10-09 01:27:23,2024-10-09 05:24:23,237,2357,6326.83,Aşırı yüklenme,1,0,0,17.93,2.18,1
10244,Sivas,Merkez,SIV-MER-FDR-039,SIV-MER-TR-0447,Dağıtım Merkezi,planned,CRM,2024-10-01 09:39:43,2024-10-01 13:21:43,222,8857,51550.09,Kablo arızası,1,0,0,10.24,0.61,1
10245,Konya,Seydişehir,KON-SEY-FDR-007,KON-SEY-TR-0322,Ayırıcı,planned,SCADA,2024-03-25 17:26:05,2024-03-25 22:17:05,291,408,1452.42,Bakım çalışması,1,0,0,6.11,5.03,1
10246,Konya,Karatay,KON-KAR-FDR-006,KON-KAR-TR-0359,Kablo,unplanned,OMS,2025-10-31 06:30:59,2025-10-31 10:24:59,234,1820,10643.35,Trafo arızası,0,0,0,7.43,6.97,1
10247,Eskişehir,Mihalıççık,ESK-MIH-FDR-034,ESK-MIH-TR-0101,Kesici,unplanned,CRM,2024-09-28 05:45:22,2024-09-28 06:04:22,19,3236,1219.69,Ekipman arızası,0,0,0,11.87,0.11,1
10248,Eskişehir,Çifteler,ESK-ÇIF-FDR-002,ESK-ÇIF-TR-0167,Trafo,unplanned,OSOS,2025-10-07 07:04:44,2025-10-07 10:18:44,194,185,470.14,Kablo arızası,0,0,0,17.97,5.47,1
10249,Konya,Karatay,KON-KAR-FDR-003,KON-KAR-TR-0036,Kesici,unplanned,Mobile,2025-05-23 11:22:49,2025-05-23 11:44:49,22,280,133.26,Bakım çalışması,0,0,0,16.93,2.14,0
10250,Ankara,Pursaklar,ANK-PUR-FDR-031,ANK-PUR-TR-0109,Kesici,unplanned,OSOS,2024-06-15 04:37:53,2024-06-15 08:03:53,206,169,803.92,Ekipman arızası,0,0,0,8.27,7.39,1
10251,Sivas,Gürün,SIV-GÜR-FDR-011,SIV-GÜR-TR-0045,Trafo,unplanned,OMS,2024-04-05 01:13:51,2024-04-05 02:51:51,98,308,764.75,Bilinmeyen,0,0,0,18.57,1.39,0
10252,Konya,Akşehir,KON-AKS-FDR-009,KON-AKS-TR-0487,Dağıtım Merkezi,unplanned,CRM,2024-11-04 20:23:24,2024-11-04 23:24:24,181,6100,23271.53,Trafo arızası,0,0,0,8.64,0.63,1
10253,Ankara,Çankaya,ANK-ÇAN-FDR-022,ANK-ÇAN-TR-0092,Fider,planned,Mobile,2024-04-30 06:55:29,2024-04-30 10:13:29,198,3185,8615.23,Bakım çalışması,1,0,0,8.41,2.72,1
10254,Ankara,Sincan,ANK-SIN-FDR-005,ANK-SIN-TR-0312,Fider,unplanned,Manual,2024-03-20 13:57:13,2024-03-20 21:43:13,466,632,4193.94,Trafo arızası,0,0,0,12.32,5.11,1
10255,Eskişehir,Tepebaşı,ESK-TEP-FDR-041,ESK-TEP-TR-0064,Fider,unplanned,Manual,2025-05-14 12:34:41,2025-05-14 12:44:41,10,3367,487.98,Ağaç teması,0,0,0,12.03,1.11,1
10256,Ankara,Keçiören,ANK-KEÇ-FDR-007,ANK-KEÇ-TR-0085,Fider,planned,OMS,2025-05-16 12:10:39,2025-05-16 15:24:39,194,2299,7838.99,Aşırı yüklenme,1,0,0,19.57,7.56,1
10257,Konya,Beyşehir,KON-BEY-FDR-058,KON-BEY-TR-0258,Trafo,planned,SCADA,2024-04-02 13:57:05,2024-04-02 20:25:05,388,171,1793.91,Hava muhalefeti,1,0,0,11.82,8.29,1
10258,Eskişehir,Beylikova,ESK-BEY-FDR-052,ESK-BEY-TR-0022,Kesici,planned,Mobile,2024-04-03 03:51:29,2024-04-03 10:23:29,392,2632,17303.02,Kablo arızası,1,0,0,7.32,2.22,1
10259,Konya,Kulu,KON-KUL-FDR-001,KON-KUL-TR-0225,Hücre,unplanned,OSOS,2024-03-26 09:58:01,2024-03-26 14:10:01,252,1305,3291.91,Ekipman arızası,0,0,0,21.2,3.85,1
10260,Sivas,Hafik,SIV-HAF-FDR-032,SIV-HAF-TR-0467,Direk,unplanned,Manual,2024-05-27 02:41:16,2024-05-27 03:20:16,39,100,35.57,Ekipman arızası,0,0,0,22.24,4.04,0
10261,Ankara,Polatlı,ANK-POL-FDR-008,ANK-POL-TR-0156,Fider,planned,CRM,2024-05-24 20:29:27,2024-05-24 20:50:27,21,3520,741.04,Ekipman arızası,1,0,0,10.7,0.15,1
10262,Ankara,Etimesgut,ANK-ETI-FDR-049,ANK-ETI-TR-0210,Trafo,unplanned,Mobile,2025-08-15 13:02:07,2025-08-15 19:57:07,415,375,3050.93,Trafo arızası,0,0,0,13.4,0.2,1
10263,Ankara,Çankaya,ANK-ÇAN-FDR-047,ANK-ÇAN-TR-0123,Ayırıcı,unplanned,CRM,2025-06-26 16:23:40,2025-06-26 16:29:40,6,705,63.74,Trafo arızası,0,0,0,7.84,0.14,0
10264,Kayseri,Tomarza,KAY-TOM-FDR-057,KAY-TOM-TR-0117,Kesici,planned,Mobile,2024-04-11 15:08:22,2024-04-11 20:35:22,327,2039,7965.16,Bakım çalışması,1,0,0,10.75,0.03,1
10265,Eskişehir,Sivrihisar,ESK-SIV-FDR-048,ESK-SIV-TR-0029,Hücre,unplanned,Manual,2025-04-12 20:38:55,2025-04-12 21:56:55,78,1691,2277.45,Bakım çalışması,0,0,0,21.66,8.82,1
10266,Kayseri,Talas,KAY-TAL-FDR-047,KAY-TAL-TR-0158,Ayırıcı,unplanned,OMS,2024-12-22 14:24:06,2024-12-22 14:35:06,11,1030,88.42,Ağaç teması,0,0,0,7.26,3.12,1
10267,Eskişehir,Beylikova,ESK-BEY-FDR-013,ESK-BEY-TR-0183,Trafo,planned,Mobile,2024-01-21 23:34:59,2024-01-22 02:25:59,171,522,2220.35,Bakım çalışması,1,0,0,2.92,7.11,1
10268,Eskişehir,Çifteler,ESK-ÇIF-FDR-060,ESK-ÇIF-TR-0324,Direk,planned,SCADA,2025-08-08 20:47:49,2025-08-09 02:22:49,335,185,592.82,Bakım çalışması,1,0,0,13.07,0.02,1
10269,Kayseri,Yeşilhisar,KAY-YES-FDR-024,KAY-YES-TR-0180,Trafo,planned,SCADA,2025-05-28 13:08:13,2025-05-28 20:52:13,464,512,2580.37,Trafo arızası,1,0,0,16.34,0.6,1
10270,Eskişehir,Mihalıççık,ESK-MIH-FDR-054,ESK-MIH-TR-0232,Hücre,planned,SCADA,2024-05-11 19:57:43,2024-05-12 01:46:43,349,1133,6017.03,Bakım çalışması,1,0,0,14.37,1.24,1
10271,Kayseri,Pınarbaşı,KAY-PIN-FDR-030,KAY-PIN-TR-0037,Dağıtım Merkezi,unplanned,OSOS,2025-10-24 02:49:23,2025-10-24 03:52:23,63,11390,8709.18,Üçüncü şahıs müdahalesi,0,0,0,14.26,1.64,1
10272,Ankara,Altındağ,ANK-ALT-FDR-050,ANK-ALT-TR-0390,Fider,unplanned,CRM,2024-06-09 15:31:41,2024-06-09 15:45:41,14,1688,670.03,Aşırı yüklenme,0,0,0,10.55,1.28,1
10273,Ankara,Yenimahalle,ANK-YEN-FDR-046,ANK-YEN-TR-0376,Hücre,planned,OSOS,2024-02-02 13:37:10,2024-02-02 17:34:10,237,1793,7195.64,Bakım çalışması,1,0,0,17.12,3.37,1
10274,Kayseri,Develi,KAY-DEV-FDR-021,KAY-DEV-TR-0319,Kesici,unplanned,Manual,2025-08-29 15:50:21,2025-08-30 05:09:21,799,550,12338.97,Trafo arızası,0,0,0,19.79,0.16,1
10275,Eskişehir,Seyitgazi,ESK-SEY-FDR-060,ESK-SEY-TR-0442,Fider,unplanned,OMS,2024-02-02 20:48:17,2024-02-02 23:44:17,176,3265,4102.45,Hava muhalefeti,0,0,0,31.81,5.27,1
10276,Sivas,Gemerek,SIV-GEM-FDR-004,SIV-GEM-TR-0421,Dağıtım Merkezi,unplanned,Manual,2024-06-29 20:57:30,2024-06-29 22:17:30,80,1238,1936.02,Aşırı yüklenme,0,0,0,16.27,0.02,1
10277,Sivas,Kangal,SIV-KAN-FDR-021,SIV-KAN-TR-0162,Direk,unplanned,OMS,2025-01-16 04:10:16,2025-01-16 09:41:16,331,100,593.64,Hava muhalefeti,0,1,1,35.39,5.52,1
10278,Ankara,Gölbaşı,ANK-GÖL-FDR-060,ANK-GÖL-TR-0157,Trafo,unplanned,CRM,2025-04-07 05:33:26,2025-04-07 07:39:26,126,462,794.15,Bakım çalışması,0,0,0,15.95,0.16,0
10279,Konya,Kulu,KON-KUL-FDR-039,KON-KUL-TR-0087,Direk,planned,Mobile,2025-02-11 05:55:57,2025-02-11 11:41:57,346,265,1587.3,Ekipman arızası,1,0,0,18.53,0.53,1
10280,Eskişehir,İnönü,ESK-INÖ-FDR-058,ESK-INÖ-TR-0177,Dağıtım Merkezi,unplanned,OSOS,2024-09-28 03:45:53,2024-09-28 06:19:53,154,9852,26670.25,Hava muhalefeti,0,0,0,22.49,1.53,1
10281,Ankara,Polatlı,ANK-POL-FDR-035,ANK-POL-TR-0451,Trafo,unplanned,OMS,2026-03-22 08:56:53,2026-03-22 10:03:53,67,358,239.78,Kablo arızası,0,0,0,8.78,9.65,0
10282,Konya,Ereğli,KON-ERE-FDR-059,KON-ERE-TR-0173,Direk,unplanned,SCADA,2025-03-09 21:00:50,2025-03-10 00:47:50,227,109,363.74,Trafo arızası,0,0,0,10.42,1.91,1
10283,Konya,Kulu,KON-KUL-FDR-044,KON-KUL-TR-0233,Hücre,planned,Mobile,2024-09-04 07:07:58,2024-09-04 08:36:58,89,902,2144.74,Ekipman arızası,1,0,0,19.49,10.81,1
10284,Ankara,Yenimahalle,ANK-YEN-FDR-052,ANK-YEN-TR-0201,Dağıtım Merkezi,unplanned,SCADA,2025-07-28 00:20:18,2025-07-28 02:18:18,118,11338,16550.14,Ekipman arızası,0,0,0,17.7,0.24,1
10285,Ankara,Çankaya,ANK-ÇAN-FDR-016,ANK-ÇAN-TR-0421,Ayırıcı,planned,SCADA,2024-05-05 15:55:05,2024-05-05 20:47:05,292,114,480.26,Aşırı yüklenme,1,0,0,12.71,1.67,1
10286,Eskişehir,Seyitgazi,ESK-SEY-FDR-043,ESK-SEY-TR-0311,Trafo,planned,Manual,2025-11-22 02:21:38,2025-11-22 05:31:38,190,456,1611.89,Bakım çalışması,1,0,0,13.36,2.29,1
10287,Eskişehir,Seyitgazi,ESK-SEY-FDR-004,ESK-SEY-TR-0473,Ayırıcı,unplanned,SCADA,2024-09-14 08:10:50,2024-09-14 08:51:50,41,715,772.27,Aşırı yüklenme,0,0,0,14.29,2.71,0
10288,Eskişehir,Mihalıççık,ESK-MIH-FDR-004,ESK-MIH-TR-0418,Kablo,unplanned,Manual,2024-08-06 16:25:29,2024-08-06 16:34:29,9,1179,261.68,Bakım çalışması,0,0,0,8.83,0.92,1
10289,Ankara,Polatlı,ANK-POL-FDR-022,ANK-POL-TR-0014,Dağıtım Merkezi,unplanned,OSOS,2024-01-09 07:18:35,2024-01-09 07:23:35,5,5783,583.49,Ağaç teması,0,0,0,17.4,3.2,1
10290,Sivas,Zara,SIV-ZAR-FDR-001,SIV-ZAR-TR-0172,Dağıtım Merkezi,planned,OMS,2025-09-26 06:39:48,2025-09-26 10:17:48,218,4457,24009.37,Ekipman arızası,1,0,0,13.69,1.54,1
10291,Ankara,Altındağ,ANK-ALT-FDR-048,ANK-ALT-TR-0190,Fider,unplanned,OSOS,2026-03-13 23:26:30,2026-03-14 02:28:30,182,4331,15363.93,Kuş / hayvan teması,0,0,0,3.53,1.36,1
10292,Konya,Seydişehir,KON-SEY-FDR-041,KON-SEY-TR-0287,Hücre,planned,OSOS,2026-03-20 04:01:11,2026-03-20 08:09:11,248,1247,6294.85,Ekipman arızası,1,0,0,15.03,0.33,1
10293,Kayseri,Melikgazi,KAY-MEL-FDR-038,KAY-MEL-TR-0014,Fider,unplanned,CRM,2025-11-17 12:13:11,2025-11-17 14:26:11,133,1809,7200.12,Trafo arızası,0,0,0,15.57,4.48,1
10294,Konya,Akşehir,KON-AKS-FDR-007,KON-AKS-TR-0254,Dağıtım Merkezi,planned,OMS,2024-07-06 10:27:48,2024-07-06 10:32:48,5,8426,780.11,Bakım çalışması,1,0,0,22.98,0.06,1
10295,Eskişehir,Sivrihisar,ESK-SIV-FDR-029,ESK-SIV-TR-0390,Hücre,unplanned,Manual,2024-10-23 11:03:44,2024-10-23 11:21:44,18,2198,1162.59,Kablo arızası,0,0,0,19.0,3.21,1
10296,Konya,Selçuklu,KON-SEL-FDR-049,KON-SEL-TR-0029,Kablo,unplanned,OSOS,2024-01-24 03:08:49,2024-01-24 03:58:49,50,285,261.07,Aşırı yüklenme,0,0,0,27.1,0.57,0
10297,Ankara,Polatlı,ANK-POL-FDR-028,ANK-POL-TR-0145,Kablo,planned,SCADA,2024-09-05 20:33:32,2024-09-06 03:35:32,422,1056,8187.5,Bakım çalışması,1,0,0,17.36,4.54,1
10298,Eskişehir,Odunpazarı,ESK-ODU-FDR-003,ESK-ODU-TR-0088,Kablo,unplanned,OMS,2025-02-05 08:53:52,2025-02-05 09:50:52,57,967,1428.25,Bakım çalışması,0,0,0,27.56,2.05,0
10299,Konya,Meram,KON-MER-FDR-046,KON-MER-TR-0139,Hücre,unplanned,OMS,2025-01-20 22:46:48,2025-01-20 23:39:48,53,464,364.19,Trafo arızası,0,0,0,21.29,10.79,0
10300,Eskişehir,Tepebaşı,ESK-TEP-FDR-014,ESK-TEP-TR-0421,Dağıtım Merkezi,unplanned,CRM,2025-06-19 04:17:21,2025-06-19 07:15:21,178,1541,5907.12,Kuş / hayvan teması,0,0,0,4.5,1.69,1
10301,Eskişehir,Tepebaşı,ESK-TEP-FDR-017,ESK-TEP-TR-0285,Fider,planned,SCADA,2025-05-17 11:53:37,2025-05-17 20:01:37,488,5056,16505.85,Trafo arızası,1,0,0,24.52,0.67,1
10302,Sivas,Yıldızeli,SIV-YIL-FDR-010,SIV-YIL-TR-0424,Kesici,unplanned,Mobile,2026-03-04 06:12:51,2026-03-04 06:18:51,6,3698,496.81,Bakım çalışması,0,0,0,8.06,2.8,1
10303,Ankara,Keçiören,ANK-KEÇ-FDR-059,ANK-KEÇ-TR-0164,Fider,unplanned,OSOS,2024-08-10 06:22:55,2024-08-10 06:33:55,11,1858,177.96,Bakım çalışması,0,0,0,11.75,0.06,1
10304,Konya,Cihanbeyli,KON-CIH-FDR-044,KON-CIH-TR-0242,Fider,unplanned,Mobile,2024-09-26 13:47:48,2024-09-26 14:36:48,49,5438,7608.13,Trafo arızası,0,0,0,19.35,0.5,1
10305,Sivas,Kangal,SIV-KAN-FDR-007,SIV-KAN-TR-0374,Kablo,planned,OMS,2026-02-03 21:38:17,2026-02-04 04:05:17,387,1299,12661.36,Bakım çalışması,1,0,0,26.72,12.01,1
10306,Sivas,Gemerek,SIV-GEM-FDR-052,SIV-GEM-TR-0014,Kesici,planned,CRM,2025-11-27 17:27:29,2025-11-27 22:36:29,309,194,1635.25,Bilinmeyen,1,0,0,16.87,0.13,1
10307,Eskişehir,Mahmudiye,ESK-MAH-FDR-051,ESK-MAH-TR-0264,Ayırıcı,unplanned,Mobile,2025-12-25 06:45:59,2025-12-25 08:06:59,81,556,1029.32,Kuş / hayvan teması,0,0,0,4.32,3.55,0
10308,Eskişehir,Mahmudiye,ESK-MAH-FDR-008,ESK-MAH-TR-0324,Kesici,planned,OMS,2025-02-09 09:35:20,2025-02-09 12:37:20,182,1197,4354.67,Bakım çalışması,1,0,0,23.82,1.84,1
10309,Kayseri,Kocasinan,KAY-KOC-FDR-052,KAY-KOC-TR-0253,Fider,unplanned,OMS,2024-06-20 00:37:47,2024-06-20 05:40:47,303,1146,5879.21,Bakım çalışması,0,0,0,4.57,1.44,1
10310,Sivas,Yıldızeli,SIV-YIL-FDR-005,SIV-YIL-TR-0465,Ayırıcı,unplanned,CRM,2024-05-01 16:22:02,2024-05-01 16:34:02,12,623,214.54,Kablo arızası,0,0,0,14.91,2.26,0
10311,Sivas,Merkez,SIV-MER-FDR-008,SIV-MER-TR-0248,Dağıtım Merkezi,unplanned,Mobile,2024-11-02 04:39:32,2024-11-02 12:04:32,445,6964,25077.64,Hava muhalefeti,0,0,0,7.61,0.02,1
10312,Eskişehir,Beylikova,ESK-BEY-FDR-057,ESK-BEY-TR-0409,Trafo,unplanned,Manual,2026-02-26 18:00:59,2026-02-26 22:11:59,251,738,3633.56,Aşırı yüklenme,0,0,0,27.78,0.36,1
10313,Konya,Ilgın,KON-ILG-FDR-042,KON-ILG-TR-0360,Fider,unplanned,Mobile,2025-08-09 17:27:20,2025-08-09 19:14:20,107,1166,3500.55,Bakım çalışması,0,0,0,14.71,0.1,1
10314,Eskişehir,Tepebaşı,ESK-TEP-FDR-058,ESK-TEP-TR-0231,Kablo,planned,CRM,2024-07-24 10:48:15,2024-07-24 15:58:15,310,175,1193.15,Aşırı yüklenme,1,0,0,15.87,0.23,1
10315,Kayseri,Yeşilhisar,KAY-YES-FDR-052,KAY-YES-TR-0344,Ayırıcı,unplanned,Manual,2025-02-16 14:59:38,2025-02-16 16:29:38,90,231,221.04,Ekipman arızası,0,0,0,20.84,5.51,0
10316,Eskişehir,Seyitgazi,ESK-SEY-FDR-004,ESK-SEY-TR-0402,Dağıtım Merkezi,planned,CRM,2024-09-04 21:05:00,2024-09-05 02:32:00,327,8744,39748.86,Kablo arızası,1,0,0,18.89,7.17,1
10317,Sivas,Yıldızeli,SIV-YIL-FDR-018,SIV-YIL-TR-0032,Direk,unplanned,CRM,2025-02-22 23:47:40,2025-02-23 00:27:40,40,50,51.45,Üçüncü şahıs müdahalesi,0,0,0,19.61,11.31,0
10318,Konya,Seydişehir,KON-SEY-FDR-038,KON-SEY-TR-0305,Kablo,unplanned,OMS,2026-03-21 19:08:18,2026-03-22 00:30:18,322,1026,9416.02,Bakım çalışması,0,0,0,9.13,2.56,1
10319,Ankara,Çankaya,ANK-ÇAN-FDR-032,ANK-ÇAN-TR-0161,Hücre,planned,Mobile,2026-03-05 03:42:23,2026-03-05 06:00:23,138,345,339.94,Kuş / hayvan teması,1,0,0,16.56,2.5,0
10320,Eskişehir,İnönü,ESK-INÖ-FDR-054,ESK-INÖ-TR-0100,Kablo,unplanned,Mobile,2025-01-18 16:47:05,2025-01-18 16:57:05,10,40,7.23,Trafo arızası,0,0,0,14.28,4.6,0
10321,Sivas,Şarkışla,SIV-SAR-FDR-011,SIV-SAR-TR-0032,Dağıtım Merkezi,unplanned,Manual,2026-04-17 06:08:12,2026-04-17 06:25:12,17,1733,289.09,Bakım çalışması,0,0,0,22.31,1.82,1
10322,Ankara,Gölbaşı,ANK-GÖL-FDR-019,ANK-GÖL-TR-0120,Dağıtım Merkezi,planned,CRM,2024-11-12 16:56:32,2024-11-13 00:19:32,443,8154,95725.69,Hava muhalefeti,1,0,0,14.2,3.02,1
10323,Eskişehir,Odunpazarı,ESK-ODU-FDR-052,ESK-ODU-TR-0305,Trafo,planned,OSOS,2024-06-12 23:02:24,2024-06-13 02:33:24,211,373,804.64,Aşırı yüklenme,1,0,0,16.7,2.62,1
10324,Sivas,Suşehri,SIV-SUS-FDR-009,SIV-SUS-TR-0135,Hücre,planned,OMS,2026-03-26 14:48:56,2026-03-26 19:17:56,269,403,726.42,Ekipman arızası,1,0,0,5.49,0.16,1
10325,Sivas,Divriği,SIV-DIV-FDR-015,SIV-DIV-TR-0159,Trafo,unplanned,Manual,2025-09-24 23:58:35,2025-09-25 03:26:35,208,589,3035.76,Hava muhalefeti,0,0,0,25.21,4.08,1
10326,Sivas,Divriği,SIV-DIV-FDR-015,SIV-DIV-TR-0053,Dağıtım Merkezi,unplanned,SCADA,2026-01-06 17:32:47,2026-01-06 18:46:47,74,2141,2697.62,Bakım çalışması,0,0,0,20.2,6.42,1
10327,Ankara,Polatlı,ANK-POL-FDR-024,ANK-POL-TR-0102,Dağıtım Merkezi,planned,OSOS,2026-04-08 08:29:20,2026-04-08 13:13:20,284,3309,24808.76,Aşırı yüklenme,1,0,0,6.36,3.77,1
10328,Ankara,Keçiören,ANK-KEÇ-FDR-009,ANK-KEÇ-TR-0396,Hücre,unplanned,SCADA,2025-05-02 19:56:33,2025-05-02 23:49:33,233,811,3811.13,Trafo arızası,0,0,0,8.23,1.01,1
10329,Eskişehir,Beylikova,ESK-BEY-FDR-045,ESK-BEY-TR-0005,Kesici,planned,Mobile,2024-07-27 20:47:26,2024-07-27 23:44:26,177,755,3732.79,Kablo arızası,1,0,0,16.01,0.88,1
10330,Eskişehir,Seyitgazi,ESK-SEY-FDR-056,ESK-SEY-TR-0453,Dağıtım Merkezi,unplanned,Mobile,2025-02-07 17:31:12,2025-02-07 21:54:12,263,12284,57769.27,Kablo arızası,0,0,0,10.68,5.87,1
10331,Eskişehir,Beylikova,ESK-BEY-FDR-003,ESK-BEY-TR-0146,Kablo,unplanned,Manual,2025-10-10 11:53:02,2025-10-10 16:26:02,273,705,3652.2,Bakım çalışması,0,0,0,21.94,8.34,1
10332,Konya,Kulu,KON-KUL-FDR-018,KON-KUL-TR-0299,Fider,unplanned,OSOS,2024-05-10 07:05:50,2024-05-10 10:10:50,185,3685,16075.77,Kablo arızası,0,0,0,5.12,1.32,1
10333,Eskişehir,Çifteler,ESK-ÇIF-FDR-032,ESK-ÇIF-TR-0500,Direk,unplanned,CRM,2025-10-21 03:16:28,2025-10-21 04:40:28,84,119,157.24,Trafo arızası,0,0,0,12.92,1.79,0
10334,Ankara,Mamak,ANK-MAM-FDR-047,ANK-MAM-TR-0436,Kesici,unplanned,CRM,2024-05-02 06:03:07,2024-05-02 08:49:07,166,1852,4129.25,Bilinmeyen,0,0,0,9.8,0.12,1
10335,Eskişehir,İnönü,ESK-INÖ-FDR-031,ESK-INÖ-TR-0425,Trafo,planned,CRM,2025-04-12 07:37:06,2025-04-12 11:37:06,240,467,1408.58,Aşırı yüklenme,1,0,0,3.95,2.31,1
10336,Konya,Meram,KON-MER-FDR-006,KON-MER-TR-0127,Trafo,unplanned,OMS,2025-01-20 07:26:14,2025-01-20 08:30:14,64,713,809.05,Ekipman arızası,0,0,0,21.29,10.79,0
10337,Sivas,Gemerek,SIV-GEM-FDR-011,SIV-GEM-TR-0404,Ayırıcı,unplanned,Manual,2026-03-27 06:59:37,2026-03-27 08:21:37,82,51,36.0,Bakım çalışması,0,0,0,16.53,7.27,0
10338,Sivas,Suşehri,SIV-SUS-FDR-012,SIV-SUS-TR-0092,Dağıtım Merkezi,unplanned,Mobile,2025-12-01 21:47:53,2025-12-01 22:00:53,13,9039,1665.24,Bilinmeyen,0,0,0,16.81,1.24,1
10339,Ankara,Gölbaşı,ANK-GÖL-FDR-002,ANK-GÖL-TR-0417,Trafo,unplanned,OSOS,2024-05-10 20:55:44,2024-05-10 22:15:44,80,352,609.78,Hava muhalefeti,0,0,0,15.58,1.01,0
10340,Konya,Ereğli,KON-ERE-FDR-055,KON-ERE-TR-0303,Dağıtım Merkezi,unplanned,Manual,2025-09-23 22:32:01,2025-09-23 23:42:01,70,8194,14337.31,Bakım çalışması,0,0,0,12.87,0.16,1
10341,Kayseri,Tomarza,KAY-TOM-FDR-014,KAY-TOM-TR-0219,Kesici,planned,Mobile,2025-03-23 10:08:43,2025-03-23 14:31:43,263,3098,21040.25,Bakım çalışması,1,0,0,3.6,0.59,1
10342,Eskişehir,Mihalıççık,ESK-MIH-FDR-011,ESK-MIH-TR-0491,Direk,unplanned,Mobile,2025-03-09 15:13:04,2025-03-09 15:44:04,31,41,36.96,Hava muhalefeti,0,0,0,11.37,2.48,0
10343,Kayseri,Bünyan,KAY-BÜN-FDR-055,KAY-BÜN-TR-0188,Trafo,planned,Manual,2025-12-02 10:58:41,2025-12-02 20:22:41,564,454,4462.24,Kablo arızası,1,0,0,12.15,3.76,1
10344,Kayseri,Tomarza,KAY-TOM-FDR-030,KAY-TOM-TR-0352,Direk,unplanned,Mobile,2025-11-07 00:11:58,2025-11-07 06:37:58,386,34,294.44,Kuş / hayvan teması,0,0,0,12.75,8.42,1
10345,Eskişehir,Odunpazarı,ESK-ODU-FDR-058,ESK-ODU-TR-0279,Trafo,planned,OMS,2025-02-08 17:41:46,2025-02-08 22:46:46,305,175,1306.21,Trafo arızası,1,0,0,22.39,3.01,1
10346,Ankara,Gölbaşı,ANK-GÖL-FDR-025,ANK-GÖL-TR-0300,Trafo,unplanned,Mobile,2026-02-15 14:01:25,2026-02-15 16:25:25,144,131,223.02,Ekipman arızası,0,0,0,9.23,15.93,0
10347,Sivas,Zara,SIV-ZAR-FDR-036,SIV-ZAR-TR-0097,Direk,unplanned,OSOS,2025-02-26 01:14:42,2025-02-26 06:28:42,314,206,1764.77,Ekipman arızası,0,0,0,30.24,3.51,1
10348,Sivas,Gemerek,SIV-GEM-FDR-003,SIV-GEM-TR-0463,Kesici,planned,CRM,2024-11-27 04:11:42,2024-11-27 08:30:42,259,2658,5734.03,Bakım çalışması,1,0,0,25.63,4.25,1
10349,Ankara,Etimesgut,ANK-ETI-FDR-031,ANK-ETI-TR-0487,Kablo,unplanned,CRM,2024-09-17 06:27:48,2024-09-17 07:21:48,54,546,755.4,Bakım çalışması,0,0,0,4.0,2.19,0
10350,Ankara,Mamak,ANK-MAM-FDR-006,ANK-MAM-TR-0197,Fider,planned,Mobile,2024-03-18 03:03:14,2024-03-18 08:47:14,344,2168,12619.6,Trafo arızası,1,0,0,17.15,4.0,1
